time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1996-09-29T13:54:08.910Z,36.428,-120.067,5.246,3.19,ml,0,73.5,,0.36,ci,ci7044869,2016-02-13T07:40:53.178Z,"19km W of Riverdale, California",earthquake,,,,36,reviewed,ci,ci
1996-09-27T22:58:11.770Z,38.7808333,-122.757,1.25,3.34,md,39,61,0.03198,0.05,nc,nc480507,2016-06-02T02:51:43.940Z,"0km N of The Geysers, California",earthquake,0.15,0.95,0.258,72,reviewed,nc,nc
1996-09-25T20:34:10.700Z,38.818,-122.797,3.8,3.2,ml,,,,,us,usp0007qg2,2014-11-07T01:01:13.276Z,Northern California,earthquake,,,,,reviewed,nc,us
1996-09-25T19:07:13.500Z,36.698,-121.33,5.138,3.4,ml,0,0,,0,ci,ci7044352,2016-02-13T05:07:55.485Z,"13km SSE of Ridgemark, California",earthquake,,,,0,reviewed,ci,ci
1996-09-20T07:13:02.300Z,37.31,-121.049,-1.288,3,ml,0,0,,0,ci,ci7043632,2016-02-12T03:53:26.187Z,"2km W of Newman, California",earthquake,,,,0,reviewed,ci,ci
1996-09-12T11:15:16.050Z,36.283,-120.371,5.309,3.2,mc,0,79.9,,0.34,ci,ci7042894,2016-02-12T19:01:50.567Z,"16km N of Coalinga, California",earthquake,,,,65,reviewed,ci,ci
1996-09-07T23:19:17.300Z,36.637,-121.249,7.138,3.8,ml,0,0,,0,ci,ci7042326,2016-02-11T20:08:49.419Z,"22km SSE of Ridgemark, California",earthquake,,,,0,reviewed,ci,ci
1996-09-01T19:55:45.220Z,38.819,-122.841,2.9,3,ml,,,,,us,usp0007pat,2014-11-07T01:01:05.224Z,Northern California,earthquake,,,,,reviewed,nc,brk
1996-09-01T14:17:03.960Z,38.823,-122.837,2,3.2,md,,,,,us,usp0007pah,2014-11-07T01:01:05.075Z,Northern California,earthquake,,,,,reviewed,nc,nc
1996-08-29T13:44:54.800Z,38.773,-119.561,2.629,3.3,ml,0,0,,0,ci,ci3275480,2016-02-12T13:43:32.944Z,"19km W of Smith Valley, Nevada",earthquake,,,,0,reviewed,ci,ci
1996-08-23T08:00:33.700Z,36.885,-121.398,8.557,3,ml,0,0,,0,ci,ci3274891,2016-02-12T21:30:07.241Z,"4km N of Hollister, California",earthquake,,,,0,reviewed,ci,ci
1996-08-09T06:36:42.900Z,36.762,-121.439,9.185,3.2,ml,0,0,,0,ci,ci3273407,2016-02-13T00:01:14.771Z,"9km SW of Ridgemark, California",earthquake,,,,0,reviewed,ci,ci
1996-07-22T10:15:47.180Z,38.755,-122.725,2.2,3.3,ml,,,,,us,usp0007mdm,2014-11-07T01:00:49.259Z,Northern California,earthquake,,,,,reviewed,nc,brk
1996-07-16T22:37:35.830Z,38.94,-123.008,5.2,3.1,ml,,,,,us,usp0007m4r,2014-11-07T01:00:48.105Z,Northern California,earthquake,,,,,reviewed,nc,us
1996-07-15T21:44:36.380Z,38.112,-121.869,21.3,3.1,md,,,,,us,usp0007m37,2014-11-07T01:00:47.889Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,nc,nc
1996-07-11T23:11:44.200Z,36.57,-121.157,3.228,3,ml,0,0,,0,ci,ci3270320,2016-02-12T16:18:50.511Z,"22km NE of Soledad, California",earthquake,,,,0,reviewed,ci,ci
1996-07-01T04:33:05.080Z,37.713,-122.546,10.9,3.4,ml,,,,,us,usp0007kj1,2014-11-07T01:00:43.489Z,offshore Northern California,earthquake,,,,,reviewed,nc,brk
1996-06-27T05:49:02.100Z,38.64,-119.489,1.629,3.8,mb,0,0,,0,ci,ci3268886,2016-02-12T16:18:03.383Z,"20km SW of Smith Valley, Nevada",earthquake,,,,0,reviewed,ci,ci
1996-06-21T04:44:26.400Z,38.661,-119.674,3.712,3.1,ml,0,0,,0,ci,ci3268259,2016-02-12T13:39:31.152Z,"26km SSE of Gardnerville Ranchos, Nevada",earthquake,,,,0,reviewed,ci,ci
1996-06-20T21:57:58.500Z,36.6,-121.206,8.138,3.3,ml,0,0,,0,ci,ci3268223,2016-02-12T18:55:58.382Z,"22km NNE of Soledad, California",earthquake,,,,0,reviewed,ci,ci
1996-06-19T01:14:36.810Z,38.93,-122.632,2.9,3.2,md,,,,,us,usp0007jyk,2014-11-07T01:00:38.750Z,Northern California,earthquake,,,,,reviewed,nc,nc
1996-06-09T03:34:14.600Z,38.797,-119.532,2.629,3.4,ml,0,0,,0,ci,ci3267072,2016-02-11T22:45:45.859Z,"16km W of Smith Valley, Nevada",earthquake,,,,0,reviewed,ci,ci
1996-06-09T00:38:26.320Z,38.814,-122.81,3.2,3.2,ml,,,,,us,usp0007jbc,2014-11-07T01:00:35.402Z,Northern California,earthquake,,,,,reviewed,nc,brk
1996-06-08T14:05:16.080Z,38.786,-122.77,2.7,3.2,md,,,,,us,usp0007jag,2014-11-07T01:00:35.254Z,Northern California,earthquake,,,,,reviewed,nc,nc
1996-06-02T07:51:56.000Z,38.851,-119.601,2.629,3.4,ml,0,0,,0,ci,ci3266378,2016-02-11T22:45:02.701Z,"13km ESE of Gardnerville Ranchos, Nevada",earthquake,,,,0,reviewed,ci,ci
1996-05-30T22:02:57.750Z,36.683,-121.303,4.5,3.4,md,,,,,us,usp0007hyv,2014-11-07T01:00:29.713Z,Central California,earthquake,,,,,reviewed,nc,nc
1996-05-30T21:40:10.050Z,36.679,-121.302,5.2,3,ml,,,,,us,usp0007hyu,2014-11-07T01:00:29.709Z,Central California,earthquake,,,,,reviewed,nc,us
1996-05-30T19:42:48.880Z,36.685,-121.307,5.3,3.3,ml,,,,,us,usp0007hym,2014-11-07T01:00:29.676Z,Central California,earthquake,,,,,reviewed,nc,us
1996-05-28T17:26:01.250Z,36.985,-121.645,4.7,3.1,md,,,,,us,usp0007hw7,2014-11-07T01:00:29.452Z,Northern California,earthquake,,,,,reviewed,nc,nc
1996-05-21T20:50:20.190Z,37.359,-121.724,7.6,4.8,mw,,,,,us,usp0007hnh,2014-11-07T01:00:28.360Z,"San Francisco Bay area, California",earthquake,,,,,reviewed,nc,brk
1996-05-02T13:29:39.710Z,38.789,-122.774,3.1,3.2,md,,,,,us,usp0007gvs,2014-11-07T01:00:24.011Z,Northern California,earthquake,,,,,reviewed,nc,nc
1996-05-02T11:34:34.390Z,38.804,-122.803,2.1,3.1,ml,,,,,us,usp0007gvk,2014-11-07T01:00:23.962Z,Northern California,earthquake,,,,,reviewed,nc,us
1996-05-01T18:39:39.000Z,36.902,-121.635,6,3.7,ml,,,,,ci,ci7029329,2016-02-12T03:44:33.815Z,"2km NNE of Aromas, California",earthquake,,,,0,reviewed,ci,ci
1996-05-01T18:35:32.900Z,36.902,-121.633,6,3.7,ml,,,,,ci,ci7029328,2016-02-12T18:52:38.120Z,"2km NNE of Aromas, California",earthquake,,,,0,reviewed,ci,ci
1996-04-19T00:52:41.300Z,36.884,-121.616,4.557,4.2,mb,0,0,,0,ci,ci3262195,2016-02-13T07:28:46.628Z,"2km ESE of Aromas, California",earthquake,,,,0,reviewed,ci,ci
1996-04-18T23:21:51.900Z,36.875,-121.607,4.557,3.9,ml,0,0,,0,ci,ci3262190,2016-02-12T13:34:56.703Z,"4km ESE of Aromas, California",earthquake,,,,0,reviewed,ci,ci
1996-04-02T19:56:39.060Z,38.743,-119.59,5,3.1,ml,,,,0.7,us,usp0007fp4,2014-11-07T01:00:13.683Z,Nevada,earthquake,,,,,reviewed,us,brk
1996-04-01T23:31:01.560Z,38.688,-119.606,5,3,md,,,,0.7,us,usp0007fmk,2014-11-07T01:00:13.159Z,Northern California,earthquake,,,,,reviewed,us,nc
1996-03-21T22:29:07.400Z,36.695,-121.322,3.138,3.2,ml,0,0,,0,ci,ci3259094,2016-02-12T08:29:42.532Z,"14km SSE of Ridgemark, California",earthquake,,,,0,reviewed,ci,ci
1996-03-20T08:30:00.000Z,36.692,-121.319,4.138,3.6,ml,0,0,,0,ci,ci3258853,2016-02-12T01:11:20.160Z,"14km SSE of Ridgemark, California",earthquake,,,,0,reviewed,ci,ci
1996-03-16T16:14:54.300Z,36.693,-121.319,4.138,3,ml,0,0,,0,ci,ci3258416,2016-02-12T23:50:40.663Z,"14km SSE of Ridgemark, California",earthquake,,,,0,reviewed,ci,ci
1996-03-16T15:54:56.200Z,36.678,-121.297,4.138,3.3,ml,0,0,,0,ci,ci3258414,2016-02-11T22:39:16.207Z,"16km SSE of Ridgemark, California",earthquake,,,,0,reviewed,ci,ci
1996-03-16T12:19:27.300Z,36.688,-121.315,4.138,3,md,0,0,,0,ci,ci3258392,2016-02-13T09:58:53.701Z,"15km SSE of Ridgemark, California",earthquake,,,,0,reviewed,ci,ci
1996-03-09T01:19:05.300Z,38.795,-119.542,2.629,3.8,mb,0,0,,0,ci,ci3257617,2016-02-12T23:50:07.514Z,"17km W of Smith Valley, Nevada",earthquake,,,,0,reviewed,ci,ci
1996-03-02T15:02:04.400Z,38.762,-119.525,2.629,3.4,ml,0,0,,0,ci,ci3256695,2016-02-13T02:21:13.953Z,"16km W of Smith Valley, Nevada",earthquake,,,,0,reviewed,ci,ci
1996-03-02T04:10:34.490Z,38.784,-122.772,1.1,3.4,ml,,,,,us,usp0007e7u,2014-11-07T01:00:02.265Z,Northern California,earthquake,,,,,reviewed,nc,us
1996-03-01T18:29:00.600Z,38.716,-119.578,2.599,3.1,ml,0,0,,0,ci,ci3256562,2016-02-12T01:10:03.783Z,"22km WSW of Smith Valley, Nevada",earthquake,,,,0,reviewed,ci,ci
1996-03-01T16:50:03.200Z,38.739,-119.549,5,3.1,ml,,,,,ci,ci3256539,2016-02-13T02:21:04.512Z,"18km WSW of Smith Valley, Nevada",earthquake,,,,0,reviewed,ci,ci
1996-02-27T21:19:25.780Z,38.805,-122.769,0.7,3.1,md,,,,,us,usp0007e24,2014-11-07T00:59:59.245Z,Northern California,earthquake,,,,,reviewed,nc,gm/
1996-02-23T06:49:08.100Z,38.738,-119.593,3.712,3.2,ml,0,0,,0,ci,ci3255726,2016-02-12T13:30:36.456Z,"21km SE of Gardnerville Ranchos, Nevada",earthquake,,,,0,reviewed,ci,ci
1996-02-18T20:21:40.780Z,38.759,-122.719,1.6,3.1,md,,,,,us,usp0007dd5,2014-11-07T00:59:55.855Z,Northern California,earthquake,,,,,reviewed,nc,gm$
1996-02-14T20:02:57.500Z,36.882,-121.615,5.557,3,ml,0,0,,0,ci,ci3254585,2016-02-13T07:22:45.513Z,"3km ESE of Aromas, California",earthquake,,,,0,reviewed,ci,ci
1996-01-20T02:27:53.500Z,38.7,-119.584,2.629,3.1,ml,0,0,,0,ci,ci3251237,2016-02-12T18:44:23.061Z,"23km WSW of Smith Valley, Nevada",earthquake,,,,0,reviewed,ci,ci
1996-01-15T01:41:50.500Z,36.691,-121.318,4.138,3.4,ml,0,0,,0,ci,ci3250551,2016-02-12T16:04:59.908Z,"14km SSE of Ridgemark, California",earthquake,,,,0,reviewed,ci,ci
1996-01-13T04:48:54.830Z,38.694,-119.648,0.1,3,md,,,,,us,usp0007ayx,2014-11-07T00:59:39.759Z,Northern California,earthquake,,,,,reviewed,nc,gm$
1996-01-12T11:27:35.350Z,36.144,-119.938,5.25,3.04,mc,0,96.9,,0.359,ci,ci3250103,2016-02-12T18:43:39.970Z,"14km SSW of Lemoore Station, California",earthquake,,,,100,reviewed,ci,ci
1996-01-11T19:59:23.200Z,38.73,-119.546,2.629,3,ml,0,0,,0,ci,ci3249999,2016-02-13T09:52:47.712Z,"18km WSW of Smith Valley, Nevada",earthquake,,,,0,reviewed,ci,ci
1996-01-11T17:06:54.580Z,36.521,-120.472,5.323,3.19,mc,0,99.3,,0.319,ci,ci3249970,2016-02-12T06:00:11.283Z,"27km WSW of San Joaquin, California",earthquake,,,,70,reviewed,ci,ci
1996-01-11T02:58:36.650Z,36.02,-120.009,5.04,3.36,ml,0,85.5,,0.469,ci,ci3249876,2016-02-12T23:44:20.652Z,"4km WNW of Kettleman City, California",earthquake,,,,10,reviewed,ci,ci
1996-01-10T02:16:58.300Z,36.812,-121.533,5.557,3.6,ml,0,0,,0,ci,ci3249628,2016-02-13T09:52:35.804Z,"4km S of San Juan Bautista, California",earthquake,,,,0,reviewed,ci,ci
1996-01-10T00:04:18.500Z,36.818,-121.539,5.557,3.2,ml,0,0,,0,ci,ci3249609,2016-02-12T10:52:02.247Z,"3km S of San Juan Bautista, California",earthquake,,,,0,reviewed,ci,ci
1996-01-08T03:06:27.500Z,38.761,-119.561,2.599,3.1,ml,0,0,,0,ci,ci3249097,2016-02-11T19:47:48.397Z,"19km W of Smith Valley, Nevada",earthquake,,,,0,reviewed,ci,ci
1996-01-07T14:23:38.070Z,36.587,-121.179,3.2,3,md,,,,,us,usp0007ajn,2014-11-07T00:59:37.518Z,Central California,earthquake,,,,,reviewed,nc,gm$
1996-01-07T02:09:09.200Z,38.718,-119.584,2.629,3.3,ml,0,0,,0,ci,ci3248810,2016-02-11T22:31:58.549Z,"22km WSW of Smith Valley, Nevada",earthquake,,,,0,reviewed,ci,ci
1996-01-04T14:23:11.470Z,36.703,-121.4343333,-0.675,3,md,3,324,,0.84,ci,ci3248845,2016-02-13T04:47:57.402Z,"14km SSW of Ridgemark, California",earthquake,7,31.61,,0,reviewed,ci,ci
1996-01-02T14:34:28.900Z,37.186,-121.581,6.557,3.4,ml,0,0,,0,ci,ci3248346,2016-02-12T03:32:51.037Z,"9km NE of Morgan Hill, California",earthquake,,,,0,reviewed,ci,ci
1996-01-02T02:37:11.030Z,38.718,-122.38,12.1,3.2,md,,,,,us,usp0007a4e,2014-11-07T00:59:35.503Z,Northern California,earthquake,,,,,reviewed,nc,gm/
1996-01-01T14:11:53.000Z,38.77,-119.551,2.599,3,ml,0,0,,0,ci,ci3248260,2016-02-13T04:47:47.480Z,"18km W of Smith Valley, Nevada",earthquake,,,,0,reviewed,ci,ci
1996-01-01T04:43:43.800Z,38.763,-119.572,2.599,3.2,ml,0,0,,0,ci,ci3248197,2016-02-12T16:03:03.400Z,"20km W of Smith Valley, Nevada",earthquake,,,,0,reviewed,ci,ci
1995-12-30T20:11:34.570Z,38.709,-119.629,5,3,ml,,,,0.6,us,usp00079we,2014-11-07T00:59:31.034Z,Northern California,earthquake,,,,,reviewed,us,brk
1995-12-30T17:49:15.900Z,38.723,-119.617,2.629,3.4,ml,0,0,,0,ci,ci3248059,2016-02-12T08:21:30.291Z,"21km SSE of Gardnerville Ranchos, Nevada",earthquake,,,,0,reviewed,ci,ci
1995-12-30T17:15:25.600Z,38.696,-119.594,5,3.1,ml,,,,,ci,ci3248052,2016-02-12T18:41:51.300Z,"24km WSW of Smith Valley, Nevada",earthquake,,,,0,reviewed,ci,ci
1995-12-30T15:39:31.200Z,38.714,-119.602,2.599,3.1,ml,0,0,,0,ci,ci3248047,2016-02-13T02:14:24.928Z,"23km SSE of Gardnerville Ranchos, Nevada",earthquake,,,,0,reviewed,ci,ci
1995-12-29T02:10:51.700Z,38.743,-119.577,2.629,3,ml,0,0,,0,ci,ci3247936,2016-02-13T09:51:03.101Z,"21km WSW of Smith Valley, Nevada",earthquake,,,,0,reviewed,ci,ci
1995-12-28T21:24:40.300Z,38.708,-119.62,5,3.3,ml,,,,0.7,us,usp00079t4,2014-11-07T00:59:30.176Z,Northern California,earthquake,,,,,reviewed,us,brk
1995-12-28T21:18:44.610Z,38.687,-119.733,5,3.3,ml,,,,0.6,us,usp00079t3,2014-11-07T00:59:30.173Z,Northern California,earthquake,,,,,reviewed,us,brk
1995-12-28T21:17:13.900Z,38.77,-119.572,2.629,3.6,ml,0,0,,0,ci,ci3247904,2016-02-12T01:03:17.825Z,"20km SE of Gardnerville Ranchos, Nevada",earthquake,,,,0,reviewed,ci,ci
1995-12-28T20:32:29.300Z,38.761,-119.584,2.599,3.2,ml,0,0,,0,ci,ci3247903,2016-02-13T04:47:33.709Z,"20km SE of Gardnerville Ranchos, Nevada",earthquake,,,,0,reviewed,ci,ci
1995-12-28T20:05:19.190Z,38.696,-119.631,5,3.1,ml,,,,0.7,us,usp00079sv,2014-11-07T00:59:30.140Z,Northern California,earthquake,,,,,reviewed,us,brk
1995-12-28T19:06:06.870Z,38.741,-119.623,5,3.1,ml,,,,0.5,us,usp00079su,2014-11-07T00:59:30.138Z,Nevada,earthquake,,,,,reviewed,us,brk
1995-12-28T18:35:05.600Z,38.707,-119.648,5,3.2,ml,,,,,us,usp00079ss,2014-11-07T00:59:30.135Z,Northern California,earthquake,,,,,reviewed,brk,brk
1995-12-28T18:34:03.840Z,38.686,-119.683,5,3.2,ml,,,,0.8,us,usp00079sr,2014-11-07T00:59:30.132Z,Northern California,earthquake,,,,,reviewed,us,brk
1995-12-28T18:27:59.500Z,38.777,-119.549,2.629,4.5,ms,0,0,,0,ci,ci3247894,2016-02-13T04:47:32.516Z,"18km W of Smith Valley, Nevada",earthquake,,,,0,reviewed,ci,ci
1995-12-27T13:19:53.500Z,36.564,-121.152,3.228,3.1,ml,0,0,,0,ci,ci3247758,2016-02-12T13:23:07.455Z,"22km NE of Soledad, California",earthquake,,,,0,reviewed,ci,ci
1995-12-27T06:58:59.400Z,38.718,-119.629,2.629,3,ml,0,0,,0,ci,ci3247736,2016-02-13T07:17:22.927Z,"21km SSE of Gardnerville Ranchos, Nevada",earthquake,,,,0,reviewed,ci,ci
1995-12-25T15:56:16.900Z,38.814,-119.545,2.599,3.3,ml,0,0,,0,ci,ci3247589,2016-02-13T07:17:10.059Z,"18km W of Smith Valley, Nevada",earthquake,,,,0,reviewed,ci,ci
1995-12-25T10:26:23.600Z,38.762,-119.545,2.599,3.3,ml,0,0,,0,ci,ci3247580,2016-02-12T18:41:23.717Z,"18km W of Smith Valley, Nevada",earthquake,,,,0,reviewed,ci,ci
1995-12-25T06:32:40.500Z,36.811,-121.547,7.557,3.3,ml,0,0,,0,ci,ci3247560,2016-02-12T21:11:43.678Z,"4km SSW of San Juan Bautista, California",earthquake,,,,0,reviewed,ci,ci
1995-12-23T17:46:19.000Z,38.713,-119.629,2.599,3,ml,0,0,,0,ci,ci3247394,2016-02-12T18:41:12.441Z,"22km SSE of Gardnerville Ranchos, Nevada",earthquake,,,,0,reviewed,ci,ci
1995-12-23T05:39:55.100Z,38.781,-119.527,3.712,4.5,mb,0,0,,0,ci,ci3247335,2016-02-13T09:50:24.688Z,"16km W of Smith Valley, Nevada",earthquake,,,,0,reviewed,ci,ci
1995-12-23T05:39:20.440Z,38.748,-119.529,5,3,md,,,,0.7,us,usp00079er,2014-11-07T00:59:28.606Z,Nevada,earthquake,,,,,reviewed,us,gm$
1995-12-22T13:11:23.400Z,38.735,-119.575,2.599,3,ml,0,0,,0,ci,ci3247269,2016-02-11T22:30:28.230Z,"21km WSW of Smith Valley, Nevada",earthquake,,,,0,reviewed,ci,ci
1995-12-22T09:00:32.900Z,38.753,-119.537,2.629,4.5,ms,0,0,,0,ci,ci3247253,2016-02-12T23:42:08.654Z,"17km WSW of Smith Valley, Nevada",earthquake,,,,0,reviewed,ci,ci
1995-12-21T22:11:23.700Z,36.903,-121.467,8,3,ml,,,,,ci,ci3247208,2016-02-12T18:40:50.809Z,"9km NW of Hollister, California",earthquake,,,,0,reviewed,ci,ci
1995-12-17T05:20:02.070Z,38.814,-122.824,0.6,3.5,md,,,,,us,usp000794g,2014-11-07T00:59:26.846Z,Northern California,earthquake,,,,,reviewed,nc,gm/
1995-12-15T13:27:52.650Z,38.764,-122.731,0.9,3.2,md,,,,,us,usp0007917,2014-11-07T00:59:26.448Z,Northern California,earthquake,,,,,reviewed,nc,gm$
1995-12-13T06:36:30.800Z,36.979,-121.469,2.813,3.4,ml,0,0,,0,ci,ci7011284,2016-02-12T10:48:55.683Z,"9km ESE of Gilroy, California",earthquake,,,,0,reviewed,ci,ci
1995-12-13T06:25:54.100Z,36.981,-121.472,2.813,4.1,ml,0,0,,0,ci,ci7011283,2016-02-12T10:48:54.493Z,"9km ESE of Gilroy, California",earthquake,,,,0,reviewed,ci,ci
1995-12-13T06:19:56.600Z,36.981,-121.47,2.8,3.7,ml,0,0,2.967,0,ci,ci7011282,2016-02-13T07:15:49.381Z,"9km ESE of Gilroy, California",earthquake,,,,0,reviewed,ci,ci
1995-12-13T05:45:12.780Z,36.976,-121.475,7.7,4,ml,,,,,us,usp00078wq,2014-11-07T00:59:25.877Z,Central California,earthquake,,,,,reviewed,nc,brk
1995-12-13T05:44:01.200Z,36.977,-121.468,3.813,3.3,ml,0,0,,0,ci,ci7011278,2016-02-12T01:01:41.152Z,"10km ESE of Gilroy, California",earthquake,,,,0,reviewed,ci,ci
1995-12-12T04:30:04.100Z,36.971,-121.462,5,3,md,,,,,ci,ci3246692,2016-02-12T18:39:59.150Z,"10km ESE of Gilroy, California",earthquake,,,,0,reviewed,ci,ci
1995-12-12T01:27:06.570Z,36.975,-121.466,4.9,3.1,ml,,,,,us,usp00078un,2014-11-07T00:59:25.675Z,Central California,earthquake,,,,,reviewed,nc,gs$
1995-12-10T13:21:10.030Z,38.843,-122.803,1.9,3,ml,,,,,us,usp00078r4,2014-11-07T00:59:24.980Z,Northern California,earthquake,,,,,reviewed,nc,gs$
1995-12-01T23:11:28.900Z,37.929,-122.29,9.557,3.6,ml,0,0,,0,ci,ci3245360,2016-02-11T22:28:27.668Z,"2km NNW of Kensington, California",earthquake,,,,0,reviewed,ci,ci
1995-11-29T23:12:33.500Z,36.801,-121.524,7.557,4.4,ml,0,0,,0,ci,ci3245081,2016-02-13T09:48:05.493Z,"5km SSE of San Juan Bautista, California",earthquake,,,,0,reviewed,ci,ci
1995-11-29T18:47:41.200Z,36.794,-121.519,7.557,3.8,ml,0,0,,0,ci,ci3245051,2016-02-12T21:09:09.140Z,"6km SSE of San Juan Bautista, California",earthquake,,,,0,reviewed,ci,ci
1995-11-25T00:43:34.200Z,36.698,-121.328,3.138,3.1,ml,0,0,,0,ci,ci3244506,2016-02-11T22:27:25.156Z,"13km SSE of Ridgemark, California",earthquake,,,,0,reviewed,ci,ci
1995-11-25T00:33:50.500Z,36.699,-121.329,4.138,3.1,md,0,0,,0,ci,ci3244503,2016-02-12T08:18:00.303Z,"13km SSE of Ridgemark, California",earthquake,,,,0,reviewed,ci,ci
1995-11-22T16:52:31.200Z,36.568,-121.156,2.228,3,md,0,0,,0,ci,ci3244199,2016-02-12T13:18:52.083Z,"22km NE of Soledad, California",earthquake,,,,0,reviewed,ci,ci
1995-11-13T16:40:03.800Z,39.004,-121.673,26.4,3,md,,,,,us,usp00076t5,2014-11-07T00:59:10.669Z,Northern California,earthquake,,,,,reviewed,nc,gm$
1995-11-12T20:59:00.100Z,36.703,-121.333,4.138,3.7,ml,0,0,,0,ci,ci3243015,2016-02-12T00:58:20.400Z,"12km SSE of Ridgemark, California",earthquake,,,,0,reviewed,ci,ci
1995-11-12T16:30:15.800Z,36.701,-121.332,4.138,3.3,ml,0,0,,0,ci,ci3242823,2016-02-13T04:43:09.142Z,"13km SSE of Ridgemark, California",earthquake,,,,0,reviewed,ci,ci
1995-10-16T21:06:39.200Z,38.811,-119.679,3.629,3.5,ml,0,0,,0,ci,ci3238500,2016-02-13T09:42:25.623Z,"10km SSE of Gardnerville Ranchos, Nevada",earthquake,,,,0,reviewed,ci,ci
1995-10-15T14:51:16.620Z,37.2886667,-121.446,-0.333,3,ml,6,272,,0.55,ci,ci3238297,2016-04-02T15:02:58.825Z,"26km NE of Morgan Hill, CA",earthquake,2.8,4.05,,0,reviewed,ci,ci
1995-10-11T15:30:48.300Z,36.595,-121.188,4.138,3,ml,0,0,,0,ci,ci3237635,2016-02-12T21:02:22.578Z,"23km NNE of Soledad, California",earthquake,,,,0,reviewed,ci,ci
1995-09-27T16:44:42.300Z,36.577,-121.175,8.228,4.2,mb,0,0,,0,ci,ci2221202,2016-02-13T07:04:03.402Z,"22km NE of Soledad, California",earthquake,,,,0,reviewed,ci,ci
1995-09-22T16:06:18.100Z,36.815,-121.203,7.3,3.8,mb,0,0,,0,ci,ci3232622,2016-02-12T08:07:15.448Z,"14km E of Ridgemark, California",earthquake,,,,0,reviewed,ci,ci
1995-09-14T08:22:56.800Z,37.107,-121.52,6.557,3.8,ml,0,0,,0,ci,ci3230698,2016-02-12T20:55:49.224Z,"8km ENE of San Martin, California",earthquake,,,,0,reviewed,ci,ci
1995-09-13T20:36:46.500Z,37.097,-121.514,7.557,4.2,mb,0,0,,0,ci,ci3230627,2016-02-12T18:24:58.782Z,"9km E of San Martin, California",earthquake,,,,0,reviewed,ci,ci
1995-09-05T16:31:11.300Z,37.907,-121.974,15.557,3.3,md,0,0,,0,ci,ci3229467,2016-02-12T03:16:12.590Z,"5km SW of Clayton, California",earthquake,,,,0,reviewed,ci,ci
1995-09-05T16:29:47.200Z,37.908,-121.976,15.557,3.2,md,0,0,,0,ci,ci3229465,2016-02-12T05:43:08.062Z,"5km SW of Clayton, California",earthquake,,,,0,reviewed,ci,ci
1995-09-04T14:16:17.600Z,38.681,-122.743,6.557,4.5,ms,0,0,,0,ci,ci3229333,2016-02-12T03:15:59.197Z,"11km S of The Geysers, California",earthquake,,,,0,reviewed,ci,ci
1995-09-04T01:10:57.800Z,36.982,-121.469,3.557,3,ml,0,0,,0,ci,ci3229240,2016-02-12T23:25:38.416Z,"9km ESE of Gilroy, California",earthquake,,,,0,reviewed,ci,ci
1995-09-01T13:41:52.300Z,38.751,-122.708,3,3.3,ml,,,,,ci,ci3228883,2016-02-13T01:58:57.632Z,"5km SE of The Geysers, California",earthquake,,,,0,reviewed,ci,ci
1995-08-29T23:35:56.500Z,36.692,-121.318,5.138,3.4,ml,0,0,,0,ci,ci3228419,2016-02-13T09:32:57.061Z,"14km SSE of Ridgemark, California",earthquake,,,,0,reviewed,ci,ci
1995-08-29T23:18:12.500Z,38.799,-122.801,1.9,3.1,md,,,,,us,usp00072na,2014-11-07T00:58:36.639Z,Northern California,earthquake,,,,,reviewed,nc,gm$
1995-08-29T23:12:19.200Z,36.692,-121.3,3.138,3.3,ml,0,0,,0,ci,ci3228415,2016-02-12T13:05:04.567Z,"15km SSE of Ridgemark, California",earthquake,,,,0,reviewed,ci,ci
1995-08-29T23:08:58.000Z,36.691,-121.318,6.138,3.5,ml,0,0,,0,ci,ci3228414,2016-02-12T10:32:54.676Z,"14km SSE of Ridgemark, California",earthquake,,,,0,reviewed,ci,ci
1995-08-26T16:27:23.100Z,36.729,-121.386,2.185,3.1,ml,0,0,,0,ci,ci3227872,2016-02-12T15:44:28.229Z,"10km S of Ridgemark, California",earthquake,,,,0,reviewed,ci,ci
1995-08-23T15:39:41.460Z,38.706,-122.822,5,3,md,,,,,us,usp00072an,2014-11-07T00:58:34.853Z,Northern California,earthquake,,,,,reviewed,nc,gm$
1995-08-23T10:46:57.340Z,38.7,-122.82,5.7,3.2,md,,,,,us,usp00072ab,2014-11-07T00:58:34.797Z,Northern California,earthquake,,,,,reviewed,nc,gm/
1995-08-10T05:17:57.890Z,36.429,-120.074,5.246,3.34,ml,0,69.6,,0.359,ci,ci3224116,2016-02-12T15:41:03.811Z,"19km W of Riverdale, California",earthquake,,,,19,reviewed,ci,ci
1995-08-09T23:14:07.010Z,38.825,-122.801,3.3,3,ml,,,,,us,usp00071nt,2014-11-07T00:58:30.651Z,Northern California,earthquake,,,,,reviewed,nc,gs$
1995-08-08T13:56:50.200Z,37.111,-120.996,4.557,3.1,ml,0,0,,0,ci,ci3223936,2016-02-13T04:27:18.923Z,"14km WNW of Los Banos, California",earthquake,,,,0,reviewed,ci,ci
1995-08-05T02:46:06.080Z,38.796,-122.785,0.7,3.5,md,,,,,us,usp00071f8,2014-11-07T00:58:29.419Z,Northern California,earthquake,,,,,reviewed,nc,gm/
